id	sex	X10KW	KC	CD	CL	CW	TKW
PA762	1	1.99254712588034	306.959817408011	23.7409376595881	127.361653223019	14.341198838432	62.6708124300301
PA875	1	2.69254712588034	206.882712041344	24.0813821029214	113.478208779685	14.201198838432	56.7308124300302
PA880	1	2.13188352604007	188.845576327852	25.2105894605043	112.720156935925	19.7293705314613	38.9546609076564
PA91	1	2.32499999999999	169.680538625	22.698125	134.373750000001	14.2825	39.4650000000001
R168	1	1.40899542023023	140.326215102508	17.1274986446299	91.2240909221088	6.56695259280336	19.5289743566978
R177	1	2.68810268154701	128.764129854678	22.8081043262548	111.403986556352	12.621198838432	35.6708124300302
R229	1	2.34499999999999	215.217197275	27.4945	103.787250000001	14.5225	49.7325000000001
R4	1	1.98521685937341	188.676638521185	23.7034783505042	128.447601369259	13.3615927547946	34.1568831309897
SA24	1	1.30088045921367	269.415712008011	18.0457709929214	147.644819889685	10.0928655050987	35.5458124300302
SC213R	1	1.6406322181015	88.4700978490474	22.8533102680241	103.901141513271	11.9775017009027	11.5703860034859
SC357	1	2.59499999999999	137.82704582	21.2465	110.217500000001	15.83	30.2050000000001
SC55	1	2.07578008744674	144.29454427382	24.0793540792491	91.3921259121481	8.09304230707428	30.7690997734756
SD40	1	2.7306322181015	86.6032527490481	21.609810268024	73.8691415132704	6.91250170090273	20.2103860034859
SD44	1	1.92499999999999	314.4433586	23.358	136.508000000001	17.205	58.5750000000002
SG1533	1	1.55499999999999	223.149794325	20.7425	108.970000000001	9.10000000000002	34.9450000000001
SG18	1	1.08911342078007	297.240963373821	20.3125207459157	120.058792578815	9.74804230707428	32.3057664401423
T232	1	3.25916666674999	126.33966898	21.1796666675	109.570500000001	12.5766666675	42.2716666675001
T234	1	2.0056322181015	191.507183629048	22.502310268024	112.38164151327	12.0125017009027	38.6103860034859
T8	1	2.34624999999999	211.22268125	18.934625	120.779000000001	11.085	50.2462500000002
TX303	1	2.70689119844674	158.43949468382	26.1191318559157	117.628792578815	12.9619311970743	37.9757664401423
TX601	1	2.66434942187975	90.0070931164446	25.9715649484874	103.306195892227	17.8252217356161	28.1293506070313
TZI10	1	1.69249081999063	233.205135522746	21.4034376082557	131.600668702749	13.4913617182594	41.1198683052586
TZI11	1	1.72249081999063	112.207614972746	21.3254376082557	91.4766687027487	10.6213617182594	20.0098683052586
TZI16	1	2.10124999999999	183.711008625	28.431625	115.403250000001	19.15875	40.4175000000001
TZI18	1	2.47499999999999	131.9610186	25.869	118.511000000001	18.51	32.9100000000001
TZI25	1	2.54999999999999	197.633303875	23.549	131.222500000001	17.97	51.1500000000001
TZI8	1	2.04749081999063	169.642181222746	25.6544376082557	107.927168702749	13.6063617182594	38.6948683052587
TZI9	1	1.87078008744674	223.882795040487	23.6641874125824	111.217792578815	12.454708973741	42.8707664401424
U267Y	1	2.48254712588034	94.0041233480109	23.6362709929214	109.443653223019	17.3478655050987	22.9941457633636
VA102	1	2.46645592729949	194.281186390317	22.667563243992	139.725286162244	18.0108327663658	49.6098713321715
VA14	1	1.70499999999999	220.482520175	22.080125	119.280125000001	14.215	37.2112500000001
VA17	1	2.0139655511015	91.8374447990481	20.283976938024	110.989141513271	11.7375017009027	15.5103860034859
VA22	1	2.29999999999999	287.4309426	22.753	148.713000000001	20.36	63.2500000000001
VA26	1	2.0806322181015	207.313635229048	22.309310268024	106.01714151327	9.75750170090272	43.8103860034859
VA35	1	2.65874999999999	259.101415075	23.08475	138.517250000001	15.43625	67.5950000000002
VA59	1	2.93499999999999	177.0067226375	22.7245	111.527000000001	13.145	48.1050000000002
VA85	1	2.7406322181015	234.568537229048	24.6193102680241	145.12914151327	12.5975017009027	65.5703860034859
VA99	1	2.80249999999999	272.734096675	25.304625	138.619500000001	18.2675	76.5950000000001
VAW6	1	1.94124999999999	271.93464925	23.53	169.355625000001	15.625	48.4175000000001
